state,county,zip_code,community_name,slug,community_url
CT,Hartford,06033,Glastonbury (06033),glastonbury-06033,https://homesignal.net/community.html?zip=06033
CT,Hartford,06035,Granby (06035),granby-06035,https://homesignal.net/community.html?zip=06035
CT,Hartford,06037,Berlin (06037),berlin-06037,https://homesignal.net/community.html?zip=06037
CT,Hartford,06040,Manchester (06040),manchester-06040,https://homesignal.net/community.html?zip=06040
CT,Hartford,06042,Manchester (06042),manchester-06042,https://homesignal.net/community.html?zip=06042
CT,Hartford,06051,New Britain (06051),new-britain-06051,https://homesignal.net/community.html?zip=06051
CT,Hartford,06052,New Britain (06052),new-britain-06052,https://homesignal.net/community.html?zip=06052
CT,Hartford,06053,New Britain (06053),new-britain-06053,https://homesignal.net/community.html?zip=06053
CT,Hartford,06059,North Canton (06059),north-canton-06059,https://homesignal.net/community.html?zip=06059
CT,Hartford,06060,North Granby (06060),north-granby-06060,https://homesignal.net/community.html?zip=06060
CT,Hartford,06062,Plainville (06062),plainville-06062,https://homesignal.net/community.html?zip=06062
CT,Hartford,06065,Riverton (06065),riverton-06065,https://homesignal.net/community.html?zip=06065
CT,Hartford,06067,Rocky Hill (06067),rocky-hill-06067,https://homesignal.net/community.html?zip=06067
CT,Hartford,06070,Simsbury (06070),simsbury-06070,https://homesignal.net/community.html?zip=06070
CT,Hartford,06073,South Glastonbury (06073),south-glastonbury-06073,https://homesignal.net/community.html?zip=06073
CT,Hartford,06074,South Windsor (06074),south-windsor-06074,https://homesignal.net/community.html?zip=06074
CT,Hartford,06078,Suffield (06078),suffield-06078,https://homesignal.net/community.html?zip=06078
CT,Hartford,06080,Suffield (06080),suffield-06080,https://homesignal.net/community.html?zip=06080
CT,Hartford,06081,Tariffville (06081),tariffville-06081,https://homesignal.net/community.html?zip=06081
CT,Hartford,06082,Enfield (06082),enfield-06082,https://homesignal.net/community.html?zip=06082
CT,Hartford,06085,Unionville (06085),unionville-06085,https://homesignal.net/community.html?zip=06085
CT,Hartford,06088,East Windsor (06088),east-windsor-06088,https://homesignal.net/community.html?zip=06088
CT,Hartford,06089,Weatogue (06089),weatogue-06089,https://homesignal.net/community.html?zip=06089
CT,Hartford,06090,West Granby (06090),west-granby-06090,https://homesignal.net/community.html?zip=06090
CT,Hartford,06091,West Hartland (06091),west-hartland-06091,https://homesignal.net/community.html?zip=06091
CT,Hartford,06092,West Simsbury (06092),west-simsbury-06092,https://homesignal.net/community.html?zip=06092
CT,Hartford,06093,West Suffield (06093),west-suffield-06093,https://homesignal.net/community.html?zip=06093
CT,Hartford,06095,Windsor (06095),windsor-06095,https://homesignal.net/community.html?zip=06095
CT,Hartford,06096,Windsor Locks (06096),windsor-locks-06096,https://homesignal.net/community.html?zip=06096
CT,Hartford,06103,Hartford (06103),hartford-06103,https://homesignal.net/community.html?zip=06103
CT,Hartford,06105,Hartford (06105),hartford-06105,https://homesignal.net/community.html?zip=06105
CT,Hartford,06106,Hartford (06106),hartford-06106,https://homesignal.net/community.html?zip=06106
CT,Hartford,06107,West Hartford (06107),west-hartford-06107,https://homesignal.net/community.html?zip=06107
CT,Hartford,06108,East Hartford (06108),east-hartford-06108,https://homesignal.net/community.html?zip=06108
CT,Hartford,06109,Wethersfield (06109),wethersfield-06109,https://homesignal.net/community.html?zip=06109
CT,Hartford,06110,West Hartford (06110),west-hartford-06110,https://homesignal.net/community.html?zip=06110
CT,Hartford,06111,Newington (06111),newington-06111,https://homesignal.net/community.html?zip=06111
CT,Hartford,06112,Hartford (06112),hartford-06112,https://homesignal.net/community.html?zip=06112
CT,Hartford,06114,Hartford (06114),hartford-06114,https://homesignal.net/community.html?zip=06114
CT,Hartford,06117,West Hartford (06117),west-hartford-06117,https://homesignal.net/community.html?zip=06117
CT,Hartford,06118,East Hartford (06118),east-hartford-06118,https://homesignal.net/community.html?zip=06118
CT,Hartford,06119,West Hartford (06119),west-hartford-06119,https://homesignal.net/community.html?zip=06119
CT,Hartford,06120,Hartford (06120),hartford-06120,https://homesignal.net/community.html?zip=06120
CT,Hartford,06444,Marion (06444),marion-06444,https://homesignal.net/community.html?zip=06444
CT,Hartford,06447,Marlborough (06447),marlborough-06447,https://homesignal.net/community.html?zip=06447
CT,Hartford,06467,Milldale (06467),milldale-06467,https://homesignal.net/community.html?zip=06467
CT,Hartford,06479,Plantsville (06479),plantsville-06479,https://homesignal.net/community.html?zip=06479
CT,Hartford,06489,Southington (06489),southington-06489,https://homesignal.net/community.html?zip=06489
CT,Litchfield,06018,Canaan (06018),canaan-06018,https://homesignal.net/community.html?zip=06018
CT,Litchfield,06021,Colebrook (06021),colebrook-06021,https://homesignal.net/community.html?zip=06021
CT,Litchfield,06024,East Canaan (06024),east-canaan-06024,https://homesignal.net/community.html?zip=06024
CT,Litchfield,06031,Falls Village (06031),falls-village-06031,https://homesignal.net/community.html?zip=06031
CT,Litchfield,06039,Lakeville (06039),lakeville-06039,https://homesignal.net/community.html?zip=06039
CT,Litchfield,06057,New Hartford (06057),new-hartford-06057,https://homesignal.net/community.html?zip=06057
CT,Litchfield,06058,Norfolk (06058),norfolk-06058,https://homesignal.net/community.html?zip=06058
CT,Litchfield,06061,Pine Meadow (06061),pine-meadow-06061,https://homesignal.net/community.html?zip=06061
CT,Litchfield,06063,Barkhamsted (06063),barkhamsted-06063,https://homesignal.net/community.html?zip=06063
CT,Litchfield,06068,Salisbury (06068),salisbury-06068,https://homesignal.net/community.html?zip=06068
CT,Litchfield,06069,Sharon (06069),sharon-06069,https://homesignal.net/community.html?zip=06069
CT,Litchfield,06079,Taconic (06079),taconic-06079,https://homesignal.net/community.html?zip=06079
CT,Litchfield,06098,Winsted (06098),winsted-06098,https://homesignal.net/community.html?zip=06098
CT,Litchfield,06750,Bantam (06750),bantam-06750,https://homesignal.net/community.html?zip=06750
CT,Litchfield,06751,Bethlehem (06751),bethlehem-06751,https://homesignal.net/community.html?zip=06751
CT,Litchfield,06752,Bridgewater (06752),bridgewater-06752,https://homesignal.net/community.html?zip=06752
CT,Litchfield,06753,Cornwall (06753),cornwall-06753,https://homesignal.net/community.html?zip=06753
CT,Litchfield,06754,Cornwall Bridge (06754),cornwall-bridge-06754,https://homesignal.net/community.html?zip=06754
CT,Litchfield,06755,Gaylordsville (06755),gaylordsville-06755,https://homesignal.net/community.html?zip=06755
CT,Litchfield,06756,Goshen (06756),goshen-06756,https://homesignal.net/community.html?zip=06756
CT,Litchfield,06757,Kent (06757),kent-06757,https://homesignal.net/community.html?zip=06757
CT,Litchfield,06758,Lakeside (06758),lakeside-06758,https://homesignal.net/community.html?zip=06758
CT,Litchfield,06759,Litchfield (06759),litchfield-06759,https://homesignal.net/community.html?zip=06759
CT,Litchfield,06763,Morris (06763),morris-06763,https://homesignal.net/community.html?zip=06763
CT,Litchfield,06776,New Milford (06776),new-milford-06776,https://homesignal.net/community.html?zip=06776
CT,Litchfield,06777,New Preston Marble Dale (06777),new-preston-marble-dale-06777,https://homesignal.net/community.html?zip=06777
CT,Litchfield,06778,Northfield (06778),northfield-06778,https://homesignal.net/community.html?zip=06778
CT,Litchfield,06779,Oakville (06779),oakville-06779,https://homesignal.net/community.html?zip=06779
CT,Litchfield,06782,Plymouth (06782),plymouth-06782,https://homesignal.net/community.html?zip=06782
CT,Litchfield,06783,Roxbury (06783),roxbury-06783,https://homesignal.net/community.html?zip=06783
CT,Litchfield,06785,South Kent (06785),south-kent-06785,https://homesignal.net/community.html?zip=06785
CT,Litchfield,06786,Terryville (06786),terryville-06786,https://homesignal.net/community.html?zip=06786
CT,Litchfield,06787,Thomaston (06787),thomaston-06787,https://homesignal.net/community.html?zip=06787
CT,Litchfield,06790,Torrington (06790),torrington-06790,https://homesignal.net/community.html?zip=06790
CT,Litchfield,06791,Harwinton (06791),harwinton-06791,https://homesignal.net/community.html?zip=06791
CT,Litchfield,06793,Washington (06793),washington-06793,https://homesignal.net/community.html?zip=06793
CT,Litchfield,06794,Washington Depot (06794),washington-depot-06794,https://homesignal.net/community.html?zip=06794
CT,Litchfield,06795,Watertown (06795),watertown-06795,https://homesignal.net/community.html?zip=06795
CT,Litchfield,06796,West Cornwall (06796),west-cornwall-06796,https://homesignal.net/community.html?zip=06796
CT,Litchfield,06798,Woodbury (06798),woodbury-06798,https://homesignal.net/community.html?zip=06798
CT,Middlesex,06409,Centerbrook (06409),centerbrook-06409,https://homesignal.net/community.html?zip=06409
CT,Middlesex,06412,Chester (06412),chester-06412,https://homesignal.net/community.html?zip=06412
CT,Middlesex,06413,Clinton (06413),clinton-06413,https://homesignal.net/community.html?zip=06413
CT,Middlesex,06414,Cobalt (06414),cobalt-06414,https://homesignal.net/community.html?zip=06414
CT,Middlesex,06416,Cromwell (06416),cromwell-06416,https://homesignal.net/community.html?zip=06416
CT,Middlesex,06417,Deep River (06417),deep-river-06417,https://homesignal.net/community.html?zip=06417
CT,Middlesex,06419,Killingworth (06419),killingworth-06419,https://homesignal.net/community.html?zip=06419
CT,Middlesex,06422,Durham (06422),durham-06422,https://homesignal.net/community.html?zip=06422
CT,Middlesex,06423,East Haddam (06423),east-haddam-06423,https://homesignal.net/community.html?zip=06423
CT,Middlesex,06424,East Hampton (06424),east-hampton-06424,https://homesignal.net/community.html?zip=06424
CT,Middlesex,06426,Essex (06426),essex-06426,https://homesignal.net/community.html?zip=06426
CT,Middlesex,06438,Haddam (06438),haddam-06438,https://homesignal.net/community.html?zip=06438
CT,Middlesex,06441,Higganum (06441),higganum-06441,https://homesignal.net/community.html?zip=06441
CT,Middlesex,06442,Ivoryton (06442),ivoryton-06442,https://homesignal.net/community.html?zip=06442
CT,Middlesex,06455,Middlefield (06455),middlefield-06455,https://homesignal.net/community.html?zip=06455
CT,Middlesex,06456,Middle Haddam (06456),middle-haddam-06456,https://homesignal.net/community.html?zip=06456
CT,Middlesex,06457,Middletown (06457),middletown-06457,https://homesignal.net/community.html?zip=06457
CT,Middlesex,06459,Middletown (06459),middletown-06459,https://homesignal.net/community.html?zip=06459
CT,Middlesex,06469,Moodus (06469),moodus-06469,https://homesignal.net/community.html?zip=06469
CT,Middlesex,06475,Old Saybrook (06475),old-saybrook-06475,https://homesignal.net/community.html?zip=06475
CT,Middlesex,06480,Portland (06480),portland-06480,https://homesignal.net/community.html?zip=06480
CT,Middlesex,06481,Rockfall (06481),rockfall-06481,https://homesignal.net/community.html?zip=06481
CT,Middlesex,06498,Westbrook (06498),westbrook-06498,https://homesignal.net/community.html?zip=06498
CT,New Haven,06401,Ansonia (06401),ansonia-06401,https://homesignal.net/community.html?zip=06401
CT,New Haven,06403,Beacon Falls (06403),beacon-falls-06403,https://homesignal.net/community.html?zip=06403
CT,New Haven,06405,Branford (06405),branford-06405,https://homesignal.net/community.html?zip=06405
CT,New Haven,06410,Cheshire (06410),cheshire-06410,https://homesignal.net/community.html?zip=06410
CT,New Haven,06418,Derby (06418),derby-06418,https://homesignal.net/community.html?zip=06418
CT,New Haven,06437,Guilford (06437),guilford-06437,https://homesignal.net/community.html?zip=06437
CT,New Haven,06443,Madison (06443),madison-06443,https://homesignal.net/community.html?zip=06443
CT,New Haven,06450,Meriden (06450),meriden-06450,https://homesignal.net/community.html?zip=06450
CT,New Haven,06451,Meriden (06451),meriden-06451,https://homesignal.net/community.html?zip=06451
CT,New Haven,06460,Milford (06460),milford-06460,https://homesignal.net/community.html?zip=06460
CT,New Haven,06461,Milford (06461),milford-06461,https://homesignal.net/community.html?zip=06461
CT,New Haven,06471,North Branford (06471),north-branford-06471,https://homesignal.net/community.html?zip=06471
CT,New Haven,06472,Northford (06472),northford-06472,https://homesignal.net/community.html?zip=06472
CT,New Haven,06473,North Haven (06473),north-haven-06473,https://homesignal.net/community.html?zip=06473
CT,New Haven,06477,Orange (06477),orange-06477,https://homesignal.net/community.html?zip=06477
CT,New Haven,06478,Oxford (06478),oxford-06478,https://homesignal.net/community.html?zip=06478
CT,New Haven,06483,Seymour (06483),seymour-06483,https://homesignal.net/community.html?zip=06483
CT,New Haven,06488,Southbury (06488),southbury-06488,https://homesignal.net/community.html?zip=06488
CT,New Haven,06492,Wallingford (06492),wallingford-06492,https://homesignal.net/community.html?zip=06492
CT,New Haven,06510,New Haven (06510),new-haven-06510,https://homesignal.net/community.html?zip=06510
CT,New Haven,06511,New Haven (06511),new-haven-06511,https://homesignal.net/community.html?zip=06511
CT,New Haven,06512,East Haven (06512),east-haven-06512,https://homesignal.net/community.html?zip=06512
CT,New Haven,06513,New Haven (06513),new-haven-06513,https://homesignal.net/community.html?zip=06513
CT,New Haven,06514,Hamden (06514),hamden-06514,https://homesignal.net/community.html?zip=06514
CT,New Haven,06515,New Haven (06515),new-haven-06515,https://homesignal.net/community.html?zip=06515
CT,New Haven,06516,West Haven (06516),west-haven-06516,https://homesignal.net/community.html?zip=06516
CT,New Haven,06517,Hamden (06517),hamden-06517,https://homesignal.net/community.html?zip=06517
CT,New Haven,06518,Hamden (06518),hamden-06518,https://homesignal.net/community.html?zip=06518
CT,New Haven,06519,New Haven (06519),new-haven-06519,https://homesignal.net/community.html?zip=06519
CT,New Haven,06524,Bethany (06524),bethany-06524,https://homesignal.net/community.html?zip=06524
CT,New Haven,06525,Woodbridge (06525),woodbridge-06525,https://homesignal.net/community.html?zip=06525
CT,New Haven,06702,Waterbury (06702),waterbury-06702,https://homesignal.net/community.html?zip=06702
CT,New Haven,06704,Waterbury (06704),waterbury-06704,https://homesignal.net/community.html?zip=06704
CT,New Haven,06705,Waterbury (06705),waterbury-06705,https://homesignal.net/community.html?zip=06705
CT,New Haven,06706,Waterbury (06706),waterbury-06706,https://homesignal.net/community.html?zip=06706
CT,New Haven,06708,Waterbury (06708),waterbury-06708,https://homesignal.net/community.html?zip=06708
CT,New Haven,06710,Waterbury (06710),waterbury-06710,https://homesignal.net/community.html?zip=06710
CT,New Haven,06712,Prospect (06712),prospect-06712,https://homesignal.net/community.html?zip=06712
